period,region,sex,e0
2000-2004,Barceloneta,2,80.28582733521044
2005-2009,Barceloneta,1,74.67330211143206
2005-2009,Barceloneta,2,82.3707944744995
2010-2014,Barceloneta,1,75.50880394334125
2010-2014,Barceloneta,2,82.70451536473507
2015-2019,Barceloneta,1,77.83087068372441
2015-2019,Barceloneta,2,84.94442071805122
2020-2024,Barceloneta,1,75.9795277919557
2020-2024,Barceloneta,2,84.41609164212825
1980-1984,Barranquitas,1,71.55516191402964
1980-1984,Barranquitas,2,77.66379927483393
1985-1989,Barranquitas,1,71.57071533336455
1985-1989,Barranquitas,2,78.04369805560506
1990-1994,Barranquitas,1,71.09064177876687
1990-1994,Barranquitas,2,79.58273306530496
1995-1999,Barranquitas,1,71.01843048548996
1995-1999,Barranquitas,2,78.01518377563896
2000-2004,Barranquitas,1,73.87566440163803
2000-2004,Barranquitas,2,81.05161847089073
2005-2009,Barranquitas,1,75.31471885011972
2005-2009,Barranquitas,2,82.98866613386878
2010-2014,Barranquitas,1,75.75494832436596
2010-2014,Barranquitas,2,83.03614954145183
2015-2019,Barranquitas,1,78.16996291311341
2015-2019,Barranquitas,2,85.78297581170924
2020-2024,Barranquitas,1,77.77194942122108
2020-2024,Barranquitas,2,85.68609091414288
1980-1984,Bayamon,1,71.99510912962181
1980-1984,Bayamon,2,78.03903950630955
1985-1989,Bayamon,1,71.61129584762381
1985-1989,Bayamon,2,79.26773205920944
1990-1994,Bayamon,1,69.62818825204447
1990-1994,Bayamon,2,79.86922252297501
1995-1999,Bayamon,1,70.92497904818514
1995-1999,Bayamon,2,79.67014562939583
2000-2004,Bayamon,1,73.61887659203747
2000-2004,Bayamon,2,81.58997973645735
2005-2009,Bayamon,1,74.80316342583143
2005-2009,Bayamon,2,82.69322569025162
2010-2014,Bayamon,1,76.37522051832848
2010-2014,Bayamon,2,84.01752131020311
2015-2019,Bayamon,1,77.51742271414979
2015-2019,Bayamon,2,85.23327888787954
2020-2024,Bayamon,1,76.33686941153695
2020-2024,Bayamon,2,85.5481896469873
1980-1984,Cabo Rojo,1,72.61807272863288
1980-1984,Cabo Rojo,2,77.55061843271109
1985-1989,Cabo Rojo,1,72.96023723125542
1985-1989,Cabo Rojo,2,78.88264658087516
1990-1994,Cabo Rojo,1,72.74905709960608
1990-1994,Cabo Rojo,2,80.02900091698329
1995-1999,Cabo Rojo,1,72.44357738247295
1995-1999,Cabo Rojo,2,79.75912748461991
2000-2004,Cabo Rojo,1,74.83419365353079
2000-2004,Cabo Rojo,2,81.79204223263389
2005-2009,Cabo Rojo,1,76.19641698864824
2005-2009,Cabo Rojo,2,82.33552671119678
2010-2014,Cabo Rojo,1,76.0977434167459
2010-2014,Cabo Rojo,2,83.63946862794457
2015-2019,Cabo Rojo,1,79.43793344855438
2015-2019,Cabo Rojo,2,84.42145424307222
2020-2024,Cabo Rojo,1,79.2870941564149
2020-2024,Cabo Rojo,2,84.62159513051326
1980-1984,Caguas,1,71.733074193861
1980-1984,Caguas,2,78.28328286987393
1985-1989,Caguas,1,70.47415544909815
1985-1989,Caguas,2,78.99284188610292
1990-1994,Caguas,1,69.1555347661805
1990-1994,Caguas,2,78.56879331275871
1995-1999,Caguas,1,69.94597506788833
1995-1999,Caguas,2,79.51454712424234
2000-2004,Caguas,1,73.17461089221638
2000-2004,Caguas,2,80.92028477328813
2005-2009,Caguas,1,74.67925558228384
2005-2009,Caguas,2,82.9735010417187
2010-2014,Caguas,1,74.86254594709287
2010-2014,Caguas,2,83.691874799676
2015-2019,Caguas,1,77.28390132964493
2015-2019,Caguas,2,84.69936658801248
2020-2024,Caguas,1,76.352450481785
2020-2024,Caguas,2,84.48951892110213
1980-1984,Camuy,1,72.1724355964237
1980-1984,Camuy,2,78.83571837059492
1985-1989,Camuy,1,72.6632211178586
1985-1989,Camuy,2,79.23191447407119
1990-1994,Camuy,1,72.04118288182626
1990-1994,Camuy,2,78.53886576654507
1995-1999,Camuy,1,72.22913193154533
1995-1999,Camuy,2,80.5071552194219
2000-2004,Camuy,1,74.77943190627234
2000-2004,Camuy,2,80.80389117397539
2005-2009,Camuy,1,75.5120993567669
2005-2009,Camuy,2,82.73505665027577
2010-2014,Camuy,1,76.43514683871189
2010-2014,Camuy,2,83.20487618431194
2015-2019,Camuy,1,78.06531231188846
2015-2019,Camuy,2,85.03559937893195
2020-2024,Camuy,1,77.79208722316211
2020-2024,Camuy,2,85.35540248834981
1980-1984,Canovanas,1,71.91947417379913
1980-1984,Canovanas,2,78.5974174433767
1985-1989,Canovanas,1,71.32393150175945
1985-1989,Canovanas,2,77.75500540805696
1990-1994,Canovanas,1,69.25332776132777
1990-1994,Canovanas,2,78.15577212546081
1995-1999,Canovanas,1,68.78083189206848
1995-1999,Canovanas,2,77.26580117171024
2000-2004,Canovanas,1,71.86660265335915
2000-2004,Canovanas,2,79.7839583121046
2005-2009,Canovanas,1,72.85195124187972
2005-2009,Canovanas,2,81.67390177052394
2010-2014,Canovanas,1,74.45244130765991
2010-2014,Canovanas,2,81.90970932423025
2015-2019,Canovanas,1,76.80470222367545
2015-2019,Canovanas,2,83.2622475905766
2020-2024,Canovanas,1,75.48617841477636
2020-2024,Canovanas,2,84.09111735142905
1980-1984,Carolina,1,72.65128508389516
1980-1984,Carolina,2,79.68752973410251
1985-1989,Carolina,1,71.5443846092435
1985-1989,Carolina,2,79.77005342958236
1990-1994,Carolina,1,70.1609205448005
1990-1994,Carolina,2,79.2224971034912
1995-1999,Carolina,1,70.84599522387379
1995-1999,Carolina,2,80.02589548051975
2000-2004,Carolina,1,74.03561801295855
2000-2004,Carolina,2,81.73842020165914
2005-2009,Carolina,1,74.90441064224589
2005-2009,Carolina,2,82.80893186432971
2010-2014,Carolina,1,75.9708008526088
2010-2014,Carolina,2,84.16053994957736
2015-2019,Carolina,1,78.13783189628032
2015-2019,Carolina,2,86.08654714855587
2020-2024,Carolina,1,78.49813791339015
2020-2024,Carolina,2,85.53157766028218
1980-1984,Catano,1,66.12015997495286
1980-1984,Catano,2,75.31124122542417
1985-1989,Catano,1,66.8502406097377
1985-1989,Catano,2,77.38097898756753
1990-1994,Catano,1,65.2166936277607
1990-1994,Catano,2,77.24184102811078
1995-1999,Catano,1,66.35728679669738
1995-1999,Catano,2,77.45833246669584
2000-2004,Catano,1,70.38141606037249
2000-2004,Catano,2,79.26824889175437
2005-2009,Catano,1,70.94675586115635
2005-2009,Catano,2,81.62921562049434
2010-2014,Catano,1,73.32336166637819
2010-2014,Catano,2,83.00891699577784
2015-2019,Catano,1,74.58361380899565
2015-2019,Catano,2,85.25504040733706
2020-2024,Catano,1,74.01468835773939
2020-2024,Catano,2,84.80442192705978
1980-1984,Cayey,1,71.15237522928284
1980-1984,Cayey,2,77.07836183441052
1985-1989,Cayey,1,69.92294819627699
1985-1989,Cayey,2,78.07530959788139
1990-1994,Cayey,1,69.87562832737154
1990-1994,Cayey,2,78.22968929867312
1995-1999,Cayey,1,70.52490262222041
1995-1999,Cayey,2,78.8459657739974
2000-2004,Cayey,1,73.63990984977217
2000-2004,Cayey,2,80.52685675064853
2005-2009,Cayey,1,74.52679625289602
2005-2009,Cayey,2,81.76488285911641
2010-2014,Cayey,1,75.57299441203426
2010-2014,Cayey,2,83.32719455823751
2015-2019,Cayey,1,78.40209904743283
2015-2019,Cayey,2,85.12634475746674
2020-2024,Cayey,1,79.25400514264673
2020-2024,Cayey,2,86.92220975056844
1980-1984,Ceiba,1,71.50772980781872
1980-1984,Ceiba,2,77.83293463917288
1985-1989,Ceiba,1,70.60198890223938
1985-1989,Ceiba,2,78.29782892847717
1990-1994,Ceiba,1,70.739552623274
1990-1994,Ceiba,2,78.62656778652484
1995-1999,Ceiba,1,71.4814559405066
1995-1999,Ceiba,2,78.4192964091446
2000-2004,Ceiba,1,73.62093728158854
2000-2004,Ceiba,2,80.70898869930525
2005-2009,Ceiba,1,74.78007258319938
2005-2009,Ceiba,2,82.12973064380199
2010-2014,Ceiba,1,76.19701427318324
2010-2014,Ceiba,2,82.28805696010492
2015-2019,Ceiba,1,77.91519015344643
2015-2019,Ceiba,2,85.4566967390448
2020-2024,Ceiba,1,76.09562986562673
2020-2024,Ceiba,2,83.92049321876587
1980-1984,Ciales,1,72.68559728717983
1980-1984,Ciales,2,78.79789706504145
1985-1989,Ciales,1,72.96609194342105
1985-1989,Ciales,2,79.11058855827282
1990-1994,Ciales,1,72.04546453052815
1990-1994,Ciales,2,79.39143309807972
1995-1999,Ciales,1,71.71469862776067
1995-1999,Ciales,2,79.61248657102999
2000-2004,Ciales,1,73.68446627846869
2000-2004,Ciales,2,81.16384556380689
2005-2009,Ciales,1,74.94168698917674
2005-2009,Ciales,2,82.26510959987192
2010-2014,Ciales,1,76.43659677189234
2010-2014,Ciales,2,83.4749766986704
2015-2019,Ciales,1,79.02567430226907
2015-2019,Ciales,2,85.75474256508997
2020-2024,Ciales,1,78.0878290858682
2020-2024,Ciales,2,84.31171780160818
1980-1984,Cidra,1,73.17431289499709
1980-1984,Cidra,2,79.88516313915059
1985-1989,Cidra,1,72.70272873471231
1985-1989,Cidra,2,79.2666486124133
1990-1994,Cidra,1,73.88289682425534
1990-1994,Cidra,2,79.35896640782197
1995-1999,Cidra,1,73.77361782178959
1995-1999,Cidra,2,80.69552475892272
2000-2004,Cidra,1,75.71684967319325
2000-2004,Cidra,2,82.57504954545202
2005-2009,Cidra,1,76.24998753075903
2005-2009,Cidra,2,83.16211016267441
2010-2014,Cidra,1,77.54709193069692
2010-2014,Cidra,2,83.31745096605974
2015-2019,Cidra,1,79.16397758913223
2015-2019,Cidra,2,85.03548701788498
2020-2024,Cidra,1,79.57692280686682
2020-2024,Cidra,2,85.15119780672025
1980-1984,Coamo,1,71.85465254204979
1980-1984,Coamo,2,78.23530776482902
1985-1989,Coamo,1,71.36724224034884
1985-1989,Coamo,2,77.99415766134524
1990-1994,Coamo,1,71.22660604944505
1990-1994,Coamo,2,79.2306707746919
1995-1999,Coamo,1,71.36088656801914
1995-1999,Coamo,2,78.61119334239797
2000-2004,Coamo,1,73.31093532290117
2000-2004,Coamo,2,80.93743407270532
2005-2009,Coamo,1,75.71572360359355
2005-2009,Coamo,2,82.07169420733744
2010-2014,Coamo,1,75.95473634106328
2010-2014,Coamo,2,82.39070913069145
2015-2019,Coamo,1,76.6802238438663
2015-2019,Coamo,2,84.46673056110075
2020-2024,Coamo,1,77.98819797439502
2020-2024,Coamo,2,85.09595157171587
1980-1984,Comerio,1,72.11887315141328
1980-1984,Comerio,2,79.31139272345247
1985-1989,Comerio,1,72.0230006511775
1985-1989,Comerio,2,79.05055068557647
1990-1994,Comerio,1,71.88845907696144
1990-1994,Comerio,2,78.48694482867867
1995-1999,Comerio,1,71.37679662199558
1995-1999,Comerio,2,78.4695123491468
2000-2004,Comerio,1,73.7462444036432
2000-2004,Comerio,2,80.38685325829023
2005-2009,Comerio,1,74.94778225697819
2005-2009,Comerio,2,81.64955727439273
2010-2014,Comerio,1,76.85702913536613
2010-2014,Comerio,2,82.94388932483673
2015-2019,Comerio,1,76.75493830086634
2015-2019,Comerio,2,84.47181444469051
2020-2024,Comerio,1,76.15353200104465
2020-2024,Comerio,2,83.67775838799528
1980-1984,Corozal,1,72.53049795879264
1980-1984,Corozal,2,78.3621931392054
1985-1989,Corozal,1,73.15921662851467
1985-1989,Corozal,2,78.28859458589396
1990-1994,Corozal,1,71.56234808195948
1990-1994,Corozal,2,78.8283880881465
1995-1999,Corozal,1,72.14833936569082
1995-1999,Corozal,2,80.22251341436429
2000-2004,Corozal,1,75.0045267437161
2000-2004,Corozal,2,82.0864909334589
2005-2009,Corozal,1,75.47471514816709
2005-2009,Corozal,2,81.61576201168775
2010-2014,Corozal,1,76.68258589374516
2010-2014,Corozal,2,83.7378969712247
2015-2019,Corozal,1,78.31107997933451
2015-2019,Corozal,2,84.59541984469537
2020-2024,Corozal,1,77.25472474080615
2020-2024,Corozal,2,85.32677600494033
1980-1984,Culebra,1,73.44735964781658
1980-1984,Culebra,2,80.0595515230166
1985-1989,Culebra,1,72.77070965635336
1985-1989,Culebra,2,80.49454583121387
1990-1994,Culebra,1,72.29882637557326
1990-1994,Culebra,2,80.40711067586423
1995-1999,Culebra,1,72.61251044901783
1995-1999,Culebra,2,81.37522041216049
2000-2004,Culebra,1,75.3975880541974
2000-2004,Culebra,2,82.89274643671891
2005-2009,Culebra,1,76.05183758932228
2005-2009,Culebra,2,84.07956339974275
2010-2014,Culebra,1,76.90245515525504
2010-2014,Culebra,2,84.78802135925224
2015-2019,Culebra,1,78.01924139670616
2015-2019,Culebra,2,85.98010469746492
2020-2024,Culebra,1,77.50260516238161
2020-2024,Culebra,2,85.09003898873475
1980-1984,Dorado,1,72.76518807012279
1980-1984,Dorado,2,79.0978739854424
1985-1989,Dorado,1,71.0913861783183
1985-1989,Dorado,2,79.1640422170184
1990-1994,Dorado,1,71.07613921905556
1990-1994,Dorado,2,79.34269351240879
1995-1999,Dorado,1,71.51260284884745
1995-1999,Dorado,2,79.54086280956577
2000-2004,Dorado,1,73.16813468715542
2000-2004,Dorado,2,80.22110840042126
2005-2009,Dorado,1,74.95688859227275
2005-2009,Dorado,2,81.52022769115227
2010-2014,Dorado,1,77.33837086427631
2010-2014,Dorado,2,83.48031742507257
2015-2019,Dorado,1,78.54275693904694
2015-2019,Dorado,2,85.06693435692296
2020-2024,Dorado,1,77.79687660270869
2020-2024,Dorado,2,86.60983750690572
1980-1984,Fajardo,1,70.43983625017081
1980-1984,Fajardo,2,76.82984529934073
1985-1989,Fajardo,1,70.79772825250221
1985-1989,Fajardo,2,77.1921882367212
1990-1994,Fajardo,1,68.69053611880307
1990-1994,Fajardo,2,77.84154233401514
1995-1999,Fajardo,1,70.0024875117544
1995-1999,Fajardo,2,78.51347459212658
2000-2004,Fajardo,1,72.01869433137855
2000-2004,Fajardo,2,79.7856031900341
2005-2009,Fajardo,1,72.52749421870503
2005-2009,Fajardo,2,80.26562120977609
2010-2014,Fajardo,1,74.16018155079333
2010-2014,Fajardo,2,81.26844338309309
2015-2019,Fajardo,1,76.60631253685594
2015-2019,Fajardo,2,83.67813216750729
2020-2024,Fajardo,1,74.88823810489572
2020-2024,Fajardo,2,83.3795668218768
1980-1984,Florida,1,71.29431359083506
1980-1984,Florida,2,78.31296921206868
1985-1989,Florida,1,70.81536307203433
1985-1989,Florida,2,76.98251649087013
1990-1994,Florida,1,70.36953807273001
1990-1994,Florida,2,77.05585430873128
1995-1999,Florida,1,71.53896663222154
1995-1999,Florida,2,77.9130898642604
2000-2004,Florida,1,73.85924315086616
2000-2004,Florida,2,80.5468414365367
2005-2009,Florida,1,74.75404216439121
2005-2009,Florida,2,80.77109971509837
2010-2014,Florida,1,77.33140034587461
2010-2014,Florida,2,83.03456689640144
2015-2019,Florida,1,77.09090209133248
2015-2019,Florida,2,83.74912842760646
2020-2024,Florida,1,77.13321691624111
2020-2024,Florida,2,86.02259100606096
1980-1984,Guanica,1,69.88334443299274
1980-1984,Guanica,2,76.58395565789431
1985-1989,Guanica,1,69.49601884255985
1985-1989,Guanica,2,76.66970875330146
1990-1994,Guanica,1,69.09483666892541
1990-1994,Guanica,2,77.04612638442944
1995-1999,Guanica,1,69.31145383395565
1995-1999,Guanica,2,77.00344814772156
2000-2004,Guanica,1,72.03821230052904
2000-2004,Guanica,2,78.52330059353024
2005-2009,Guanica,1,72.15516754197272
2005-2009,Guanica,2,79.77846117584807
2010-2014,Guanica,1,74.6064166980603
2010-2014,Guanica,2,81.02116473806088
2015-2019,Guanica,1,74.66665196837741
2015-2019,Guanica,2,81.56647339187717
2020-2024,Guanica,1,74.51039380874536
2020-2024,Guanica,2,81.95363666009467
1980-1984,Guayama,1,70.18698147228228
1980-1984,Guayama,2,76.74418597119161
1985-1989,Guayama,1,69.39712240864787
1985-1989,Guayama,2,76.812113033187
1990-1994,Guayama,1,69.51745747494084
1990-1994,Guayama,2,77.80058527320918
1995-1999,Guayama,1,70.11527650937414
1995-1999,Guayama,2,78.66572712406649
2000-2004,Guayama,1,71.88658213436153
2000-2004,Guayama,2,80.00603549419455
2005-2009,Guayama,1,73.74241525079862
2005-2009,Guayama,2,80.46538524480006
2010-2014,Guayama,1,75.5638957839457
2010-2014,Guayama,2,81.85405061942569
2015-2019,Guayama,1,76.5206513539855
2015-2019,Guayama,2,83.34310259841901
2020-2024,Guayama,1,75.14480108097041
2020-2024,Guayama,2,82.49806208629019
1980-1984,Guayanilla,1,71.6132545669198
1980-1984,Guayanilla,2,77.36928935667524
1985-1989,Guayanilla,1,70.38414157599773
1985-1989,Guayanilla,2,76.74514119556973
1990-1994,Guayanilla,1,71.32568458474663
1990-1994,Guayanilla,2,77.8674811898841
1995-1999,Guayanilla,1,71.28317265573928
1995-1999,Guayanilla,2,78.61209644362107
2000-2004,Guayanilla,1,73.4076772578326
2000-2004,Guayanilla,2,79.71977127152408
2005-2009,Guayanilla,1,73.7101349228381
2005-2009,Guayanilla,2,79.67040380833373
2010-2014,Guayanilla,1,76.08915891499218
2010-2014,Guayanilla,2,80.81761604267597
2015-2019,Guayanilla,1,75.9693832446057
2015-2019,Guayanilla,2,84.28421139407008
2020-2024,Guayanilla,1,75.14177766786669
2020-2024,Guayanilla,2,84.47944853323165
1980-1984,Guaynabo,1,73.22023045455268
1980-1984,Guaynabo,2,79.32785206031107
1985-1989,Guaynabo,1,73.317062689596
1985-1989,Guaynabo,2,80.43454502504758
1990-1994,Guaynabo,1,71.99360471272715
1990-1994,Guaynabo,2,80.37840552081343
1995-1999,Guaynabo,1,72.14934990446591
1995-1999,Guaynabo,2,81.38188673745003
2000-2004,Guaynabo,1,74.89222297628706
2000-2004,Guaynabo,2,82.3798858051137
2005-2009,Guaynabo,1,75.75240516128784
2005-2009,Guaynabo,2,83.50433748978931
2010-2014,Guaynabo,1,77.51774246971401
2010-2014,Guaynabo,2,84.41099428949528
2015-2019,Guaynabo,1,79.4657801594588
2015-2019,Guaynabo,2,86.3122761666263
2020-2024,Guaynabo,1,77.74586589372707
2020-2024,Guaynabo,2,86.71396270706758
1980-1984,Gurabo,1,72.0130396463569
1980-1984,Gurabo,2,77.62356461957098
1985-1989,Gurabo,1,72.06429810489425
1985-1989,Gurabo,2,78.02804248691479
1990-1994,Gurabo,1,70.72930775571776
1990-1994,Gurabo,2,78.94321030226538
1995-1999,Gurabo,1,72.46959074407104
1995-1999,Gurabo,2,78.69062761010795
2000-2004,Gurabo,1,73.94791375052672
2000-2004,Gurabo,2,81.55801548003927
2005-2009,Gurabo,1,75.52751926731695
2005-2009,Gurabo,2,82.25142881335091
2010-2014,Gurabo,1,76.19228786804823
2010-2014,Gurabo,2,83.34434604024435
2015-2019,Gurabo,1,77.93479760582476
2015-2019,Gurabo,2,85.86843874314778
2020-2024,Gurabo,1,77.83342872616528
2020-2024,Gurabo,2,84.75040424668403
1980-1984,Hatillo,1,72.3354482359039
1980-1984,Hatillo,2,78.85262720236679
1985-1989,Hatillo,1,72.4374587799829
1985-1989,Hatillo,2,79.22996193517363
1990-1994,Hatillo,1,72.05948187854325
1990-1994,Hatillo,2,78.32275371049346
1995-1999,Hatillo,1,72.2501701155343
1995-1999,Hatillo,2,78.38028455499325
2000-2004,Hatillo,1,74.05538389331056
2000-2004,Hatillo,2,80.32777251807303
2005-2009,Hatillo,1,75.2221727378906
2005-2009,Hatillo,2,81.69912669964265
2010-2014,Hatillo,1,77.08293789369691
2010-2014,Hatillo,2,83.44209009334602
2015-2019,Hatillo,1,79.09507885802452
2015-2019,Hatillo,2,84.40684337169118
2020-2024,Hatillo,1,78.24518860859193
2020-2024,Hatillo,2,85.1575642610387
1980-1984,Hormigueros,1,73.61722222543774
1980-1984,Hormigueros,2,80.07946633161474
1985-1989,Hormigueros,1,72.9785975385785
1985-1989,Hormigueros,2,79.04697398546723
1990-1994,Hormigueros,1,73.32424604926379
1990-1994,Hormigueros,2,80.64852073589873
1995-1999,Hormigueros,1,73.64499699895093
1995-1999,Hormigueros,2,80.28936174199418
2000-2004,Hormigueros,1,75.20830523963252
2000-2004,Hormigueros,2,81.98819769011294
2005-2009,Hormigueros,1,76.17424892222925
2005-2009,Hormigueros,2,83.6839427462953
2010-2014,Hormigueros,1,77.02041504751637
2010-2014,Hormigueros,2,83.37468270443276
2015-2019,Hormigueros,1,78.4151441576145
2015-2019,Hormigueros,2,86.2310679354908
2020-2024,Hormigueros,1,78.90857041194623
2020-2024,Hormigueros,2,86.0586524623269
1980-1984,Humacao,1,70.77982312418419
1980-1984,Humacao,2,76.15951281595933
1985-1989,Humacao,1,70.75890456755931
1985-1989,Humacao,2,77.99385037358014
1990-1994,Humacao,1,69.86134511432194
1990-1994,Humacao,2,78.68104310291426
1995-1999,Humacao,1,71.44193145799096
1995-1999,Humacao,2,78.34191476633619
2000-2004,Humacao,1,73.3685944122066
2000-2004,Humacao,2,79.90793376883654
2005-2009,Humacao,1,73.98836942341019
